variant,seed,test_year,group,features,repeat,block_length,n_days,baseline_sharpe,perturbed_sharpe,sharpe_loss,baseline_net_pnl,perturbed_net_pnl,net_pnl_loss,action_disagreement_pct,delta_position_changes,delta_flat_pct
Full IQN,42,2023,ZScore20,ZScore20,19,20,249,-0.7952,-0.0775,-0.7177,-0.107377,-0.010345,-0.09703200000000001,30.923694779116467,2,-0.40160642570280913
Full IQN,42,2023,SpreadReturn,SpreadReturn,0,20,249,-0.7952,-1.1644,0.3692000000000001,-0.107377,-0.150179,0.04280200000000001,37.34939759036144,-5,2.00803212851406
Full IQN,42,2023,SpreadReturn,SpreadReturn,1,20,249,-0.7952,-0.7201,-0.07510000000000006,-0.107377,-0.096502,-0.010874999999999996,32.1285140562249,-13,-1.204819277108431
Full IQN,42,2023,SpreadReturn,SpreadReturn,2,20,249,-0.7952,0.9662,-1.7614,-0.107377,0.126353,-0.23373,36.144578313253014,0,-2.409638554216862
Full IQN,42,2023,SpreadReturn,SpreadReturn,3,20,249,-0.7952,-1.8674,1.0722,-0.107377,-0.236946,0.129569,34.93975903614458,12,2.8112449799196817
Full IQN,42,2023,SpreadReturn,SpreadReturn,4,20,249,-0.7952,-1.3573,0.5620999999999999,-0.107377,-0.1814,0.074023,26.506024096385545,0,-1.204819277108431
Full IQN,42,2023,SpreadReturn,SpreadReturn,5,20,249,-0.7952,0.0841,-0.8793,-0.107377,0.010984,-0.118361,39.3574297188755,-6,-1.60642570281124
Full IQN,42,2023,SpreadReturn,SpreadReturn,6,20,249,-0.7952,-1.7199,0.9247,-0.107377,-0.228646,0.12126899999999999,36.144578313253014,2,1.6064257028112507
Full IQN,42,2023,SpreadReturn,SpreadReturn,7,20,249,-0.7952,-0.7501,-0.04510000000000003,-0.107377,-0.102734,-0.004642999999999994,33.734939759036145,-7,-1.204819277108431
Full IQN,42,2023,SpreadReturn,SpreadReturn,8,20,249,-0.7952,-1.2734,0.47820000000000007,-0.107377,-0.176722,0.06934499999999999,33.734939759036145,2,-1.204819277108431
Full IQN,42,2023,SpreadReturn,SpreadReturn,9,20,249,-0.7952,-1.0544,0.2592,-0.107377,-0.140384,0.03300700000000001,35.34136546184739,10,-1.204819277108431
Full IQN,42,2023,SpreadReturn,SpreadReturn,10,20,249,-0.7952,0.0289,-0.8241,-0.107377,0.004019,-0.111396,33.33333333333333,-10,-8.835341365461844
Full IQN,42,2023,SpreadReturn,SpreadReturn,11,20,249,-0.7952,-0.4028,-0.3924,-0.107377,-0.052806,-0.054571,30.923694779116467,-16,2.4096385542168726
Full IQN,42,2023,SpreadReturn,SpreadReturn,12,20,249,-0.7952,-0.5018,-0.2934,-0.107377,-0.065145,-0.042232000000000006,31.32530120481928,0,0.4016064257028127
Full IQN,42,2023,SpreadReturn,SpreadReturn,13,20,249,-0.7952,-0.9356,0.14039999999999997,-0.107377,-0.123756,0.016379000000000005,38.55421686746988,19,3.6144578313253035
Full IQN,42,2023,SpreadReturn,SpreadReturn,14,20,249,-0.7952,-0.96,0.16479999999999995,-0.107377,-0.121181,0.013803999999999997,32.1285140562249,-12,4.819277108433738
Full IQN,42,2023,SpreadReturn,SpreadReturn,15,20,249,-0.7952,-0.2724,-0.5228,-0.107377,-0.035684,-0.071693,32.1285140562249,-3,1.6064257028112507
Full IQN,42,2023,SpreadReturn,SpreadReturn,16,20,249,-0.7952,-0.6188,-0.1764,-0.107377,-0.082038,-0.025339,33.33333333333333,-1,-4.417670682730922
Full IQN,42,2023,SpreadReturn,SpreadReturn,17,20,249,-0.7952,-1.7468,0.9515999999999999,-0.107377,-0.227808,0.12043100000000001,30.522088353413658,3,2.4096385542168726
Full IQN,42,2023,SpreadReturn,SpreadReturn,18,20,249,-0.7952,-0.8707,0.07550000000000001,-0.107377,-0.113045,0.005668000000000006,28.11244979919679,8,4.016064257028113
Full IQN,42,2023,SpreadReturn,SpreadReturn,19,20,249,-0.7952,-0.4928,-0.3024,-0.107377,-0.062596,-0.044781,27.309236947791167,-9,2.8112449799196817
Full IQN,42,2023,RollStd20,RollStd20,0,20,249,-0.7952,-0.2693,-0.5259,-0.107377,-0.036742,-0.070635,24.899598393574294,16,1.204819277108438
Full IQN,42,2023,RollStd20,RollStd20,1,20,249,-0.7952,-0.2266,-0.5686,-0.107377,-0.032025,-0.075352,24.096385542168676,5,-4.417670682730922
Full IQN,42,2023,RollStd20,RollStd20,2,20,249,-0.7952,-0.5712,-0.22399999999999998,-0.107377,-0.078431,-0.028946,32.1285140562249,0,-8.032128514056222
Full IQN,42,2023,RollStd20,RollStd20,3,20,249,-0.7952,-0.0002,-0.795,-0.107377,-2.3e-05,-0.107354,28.11244979919679,13,-3.6144578313253
Full IQN,42,2023,RollStd20,RollStd20,4,20,249,-0.7952,-0.3559,-0.4393,-0.107377,-0.047927,-0.05945,19.27710843373494,11,-1.60642570281124
Full IQN,42,2023,RollStd20,RollStd20,5,20,249,-0.7952,-0.8116,0.01639999999999997,-0.107377,-0.112552,0.005174999999999999,33.33333333333333,14,-5.622489959839353
Full IQN,42,2023,RollStd20,RollStd20,6,20,249,-0.7952,0.0017,-0.7969,-0.107377,0.00022,-0.107597,24.899598393574294,8,-3.212851405622491
Full IQN,42,2023,RollStd20,RollStd20,7,20,249,-0.7952,0.142,-0.9372,-0.107377,0.019379,-0.126756,31.32530120481928,11,-5.220883534136544
Full IQN,42,2023,RollStd20,RollStd20,8,20,249,-0.7952,-0.4242,-0.371,-0.107377,-0.061439,-0.045938,32.1285140562249,3,-7.630522088353409
Full IQN,42,2023,RollStd20,RollStd20,9,20,249,-0.7952,0.0463,-0.8415,-0.107377,0.0063,-0.113677,28.915662650602407,4,-2.0080321285140528
Full IQN,42,2023,RollStd20,RollStd20,10,20,249,-0.7952,0.6357,-1.4309,-0.107377,0.084266,-0.191643,25.702811244979916,11,-2.8112449799196746
Full IQN,42,2023,RollStd20,RollStd20,11,20,249,-0.7952,-0.81,0.014800000000000035,-0.107377,-0.110651,0.003273999999999999,28.915662650602407,5,-5.220883534136544
Full IQN,42,2023,RollStd20,RollStd20,12,20,249,-0.7952,-0.089,-0.7062,-0.107377,-0.012263,-0.095114,30.923694779116467,10,-8.835341365461844
Full IQN,42,2023,RollStd20,RollStd20,13,20,249,-0.7952,-0.618,-0.17720000000000002,-0.107377,-0.081149,-0.026228,23.694779116465863,6,-1.204819277108431
Full IQN,42,2023,RollStd20,RollStd20,14,20,249,-0.7952,0.3008,-1.096,-0.107377,0.040705,-0.148082,28.11244979919679,10,-4.417670682730922
Full IQN,42,2023,RollStd20,RollStd20,15,20,249,-0.7952,-0.5022,-0.29300000000000004,-0.107377,-0.067837,-0.039540000000000006,31.32530120481928,-6,-4.819277108433731
Full IQN,42,2023,RollStd20,RollStd20,16,20,249,-0.7952,-0.9546,0.1594,-0.107377,-0.1314,0.02402299999999999,21.285140562248998,5,-2.8112449799196746
Full IQN,42,2023,RollStd20,RollStd20,17,20,249,-0.7952,-0.7683,-0.026900000000000035,-0.107377,-0.108177,0.0007999999999999952,27.710843373493976,6,-8.835341365461844
Full IQN,42,2023,RollStd20,RollStd20,18,20,249,-0.7952,0.1013,-0.8965000000000001,-0.107377,0.013651,-0.121028,34.13654618473896,7,-4.016064257028113
Full IQN,42,2023,RollStd20,RollStd20,19,20,249,-0.7952,-0.6906,-0.10460000000000003,-0.107377,-0.096827,-0.010550000000000004,20.080321285140563,7,-2.409638554216862
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,0,20,249,-0.7952,-1.1019,0.3067000000000001,-0.107377,-0.146529,0.03915199999999999,20.883534136546185,-11,-0.8032128514056183
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,1,20,249,-0.7952,-0.5848,-0.21040000000000003,-0.107377,-0.077276,-0.030101000000000003,22.48995983935743,0,5.220883534136554
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,2,20,249,-0.7952,-0.5334,-0.26180000000000003,-0.107377,-0.072447,-0.03493,20.883534136546185,6,0.4016064257028127
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,3,20,249,-0.7952,-1.0127,0.21749999999999992,-0.107377,-0.141992,0.03461500000000001,18.473895582329316,-8,-0.8032128514056183
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,4,20,249,-0.7952,-1.2094,0.4142,-0.107377,-0.162375,0.05499799999999999,20.883534136546185,-4,-2.0080321285140528
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,5,20,249,-0.7952,-0.9494,0.1542,-0.107377,-0.131749,0.024372000000000005,24.899598393574294,4,0.0
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,6,20,249,-0.7952,-1.3197,0.5245000000000001,-0.107377,-0.18122,0.07384299999999999,22.89156626506024,5,2.8112449799196817
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,7,20,249,-0.7952,-2.2961,1.5009000000000001,-0.107377,-0.305543,0.198166,17.269076305220885,-1,-0.8032128514056183
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,8,20,249,-0.7952,-0.8822,0.08699999999999997,-0.107377,-0.118677,0.011300000000000004,24.497991967871485,4,-2.8112449799196746
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,9,20,249,-0.7952,-1.3856,0.5903999999999999,-0.107377,-0.187152,0.07977500000000001,23.694779116465863,2,-0.8032128514056183
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,10,20,249,-0.7952,-0.5304,-0.26480000000000004,-0.107377,-0.065258,-0.042119000000000004,17.670682730923694,-2,6.0240963855421725
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,11,20,249,-0.7952,-0.6299,-0.1653,-0.107377,-0.086935,-0.020442000000000002,19.67871485943775,-3,-4.417670682730922
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,12,20,249,-0.7952,-1.5281,0.7329,-0.107377,-0.204688,0.09731100000000001,23.293172690763054,6,-3.212851405622491
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,13,20,249,-0.7952,-1.1761,0.3808999999999999,-0.107377,-0.143987,0.036610000000000004,20.080321285140563,0,3.6144578313253035
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,14,20,249,-0.7952,-1.7741,0.9789,-0.107377,-0.226849,0.119472,26.506024096385545,-2,2.4096385542168726
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,15,20,249,-0.7952,-0.9565,0.1613,-0.107377,-0.132449,0.02507200000000001,22.89156626506024,0,-2.409638554216862
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,16,20,249,-0.7952,-0.9958,0.2006,-0.107377,-0.129861,0.022484000000000004,17.670682730923694,6,-1.204819277108431
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,17,20,249,-0.7952,-0.5088,-0.2864,-0.107377,-0.067631,-0.039746000000000004,22.08835341365462,2,4.819277108433738
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,18,20,249,-0.7952,-0.0606,-0.7346,-0.107377,-0.008699,-0.098678,26.907630522088354,-3,-4.016064257028113
Full IQN,42,2023,DeltaBeta5d,DeltaBeta5d,19,20,249,-0.7952,-0.8094,0.01419999999999999,-0.107377,-0.10772,0.0003429999999999961,27.710843373493976,-10,-0.8032128514056183
Full IQN,42,2023,VolS_roll20,VolS_roll20,0,20,249,-0.7952,-0.6098,-0.1854,-0.107377,-0.086292,-0.021085000000000007,35.7429718875502,-2,-5.220883534136544
Full IQN,42,2023,VolS_roll20,VolS_roll20,1,20,249,-0.7952,-1.5642,0.769,-0.107377,-0.216463,0.10908599999999999,32.93172690763052,8,-2.8112449799196746
Full IQN,42,2023,VolS_roll20,VolS_roll20,2,20,249,-0.7952,-1.3242,0.529,-0.107377,-0.193432,0.08605499999999999,44.57831325301205,6,-2.8112449799196746
Full IQN,42,2023,VolS_roll20,VolS_roll20,3,20,249,-0.7952,-0.9161,0.12090000000000001,-0.107377,-0.132683,0.025305999999999995,40.963855421686745,2,-1.60642570281124
Full IQN,42,2023,VolS_roll20,VolS_roll20,4,20,249,-0.7952,-0.5748,-0.22040000000000004,-0.107377,-0.08451,-0.022867,27.710843373493976,3,-4.417670682730922
Full IQN,42,2023,VolS_roll20,VolS_roll20,5,20,249,-0.7952,-0.8435,0.04830000000000001,-0.107377,-0.107431,5.3999999999998494e-05,24.497991967871485,3,3.6144578313253035
Full IQN,42,2023,VolS_roll20,VolS_roll20,6,20,249,-0.7952,-1.09,0.29480000000000006,-0.107377,-0.16054,0.05316299999999999,44.57831325301205,-11,-5.220883534136544
Full IQN,42,2023,VolS_roll20,VolS_roll20,7,20,249,-0.7952,-1.6574,0.8622,-0.107377,-0.227837,0.12046000000000001,39.3574297188755,4,-4.819277108433731
Full IQN,42,2023,VolS_roll20,VolS_roll20,8,20,249,-0.7952,-1.4974,0.7022,-0.107377,-0.196768,0.089391,26.506024096385545,5,-0.8032128514056183
Full IQN,42,2023,VolS_roll20,VolS_roll20,9,20,249,-0.7952,-1.932,1.1368,-0.107377,-0.286214,0.17883700000000002,35.34136546184739,-17,-3.6144578313253
Full IQN,42,2023,VolS_roll20,VolS_roll20,10,20,249,-0.7952,-1.4291,0.6339,-0.107377,-0.186957,0.07958000000000001,44.57831325301205,15,3.6144578313253035
Full IQN,42,2023,VolS_roll20,VolS_roll20,11,20,249,-0.7952,-1.8188,1.0236,-0.107377,-0.26751,0.16013300000000003,38.95582329317269,-6,-5.622489959839353
Full IQN,42,2023,VolS_roll20,VolS_roll20,12,20,249,-0.7952,-0.1253,-0.6699,-0.107377,-0.018242,-0.08913499999999999,34.53815261044177,10,2.4096385542168726
Full IQN,42,2023,VolS_roll20,VolS_roll20,13,20,249,-0.7952,-1.036,0.24080000000000001,-0.107377,-0.152251,0.044874,46.1847389558233,-11,-3.212851405622491
Full IQN,42,2023,VolS_roll20,VolS_roll20,14,20,249,-0.7952,-0.2002,-0.595,-0.107377,-0.028979,-0.078398,41.365461847389554,-7,-0.40160642570280913
Full IQN,42,2023,VolS_roll20,VolS_roll20,15,20,249,-0.7952,-0.9852,0.18999999999999995,-0.107377,-0.134474,0.02709700000000001,44.17670682730924,10,2.00803212851406
Full IQN,42,2023,VolS_roll20,VolS_roll20,16,20,249,-0.7952,-0.7571,-0.03810000000000002,-0.107377,-0.098853,-0.008524000000000004,33.734939759036145,9,1.204819277108438
Full IQN,42,2023,VolS_roll20,VolS_roll20,17,20,249,-0.7952,-0.8077,0.012499999999999956,-0.107377,-0.112791,0.005414000000000002,32.93172690763052,20,-3.212851405622491
Full IQN,42,2023,VolS_roll20,VolS_roll20,18,20,249,-0.7952,-0.6859,-0.10930000000000006,-0.107377,-0.095238,-0.012138999999999997,26.907630522088354,13,-0.40160642570280913
Full IQN,42,2023,VolS_roll20,VolS_roll20,19,20,249,-0.7952,-1.6816,0.8864,-0.107377,-0.248946,0.141569,25.702811244979916,-14,-8.835341365461844
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,0,20,249,-0.7952,0.0118,-0.807,-0.107377,0.001628,-0.109005,33.33333333333333,5,-1.204819277108431
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,1,20,249,-0.7952,-0.7294,-0.06579999999999997,-0.107377,-0.098361,-0.009015999999999996,28.11244979919679,7,0.0
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,2,20,249,-0.7952,-1.1761,0.3808999999999999,-0.107377,-0.170877,0.0635,36.54618473895582,3,-3.212851405622491
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,3,20,249,-0.7952,-1.0006,0.20539999999999992,-0.107377,-0.14008,0.03270300000000001,41.365461847389554,1,-1.60642570281124
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,4,20,249,-0.7952,-0.8086,0.013399999999999967,-0.107377,-0.110817,0.0034399999999999986,31.32530120481928,-2,-0.8032128514056183
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,5,20,249,-0.7952,-0.8515,0.05630000000000002,-0.107377,-0.123772,0.016394999999999993,33.33333333333333,7,-6.024096385542165
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,6,20,249,-0.7952,-0.5261,-0.2691,-0.107377,-0.070436,-0.036941,30.120481927710845,6,1.204819277108438
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,7,20,249,-0.7952,-1.2721,0.4769,-0.107377,-0.189197,0.08182,42.570281124497996,-1,-8.433734939759034
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,8,20,249,-0.7952,-1.5479,0.7527,-0.107377,-0.200557,0.09318000000000001,14.457831325301203,-4,0.8032128514056218
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,9,20,249,-0.7952,-1.1496,0.35439999999999994,-0.107377,-0.163645,0.05626800000000001,29.71887550200803,-6,-5.220883534136544
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,10,20,249,-0.7952,-1.1545,0.35930000000000006,-0.107377,-0.152779,0.045402,26.506024096385545,1,2.8112449799196817
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,11,20,249,-0.7952,-1.1415,0.34629999999999994,-0.107377,-0.16556,0.05818300000000001,33.734939759036145,4,-2.0080321285140528
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,12,20,249,-0.7952,-1.2307,0.4354999999999999,-0.107377,-0.176035,0.068658,36.94779116465863,6,0.4016064257028127
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,13,20,249,-0.7952,-1.4824,0.6871999999999999,-0.107377,-0.19822,0.09084300000000001,34.13654618473896,3,1.204819277108438
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,14,20,249,-0.7952,-0.5895,-0.2057,-0.107377,-0.08223,-0.025147000000000003,34.13654618473896,1,-3.212851405622491
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,15,20,249,-0.7952,-0.4524,-0.3428,-0.107377,-0.062974,-0.044403,32.1285140562249,-1,-0.8032128514056183
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,16,20,249,-0.7952,-1.1488,0.3536,-0.107377,-0.151418,0.044041,44.57831325301205,8,8.032128514056225
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,17,20,249,-0.7952,-1.1491,0.3539,-0.107377,-0.162368,0.05499100000000001,35.34136546184739,-7,-4.819277108433731
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,18,20,249,-0.7952,-1.0134,0.21820000000000006,-0.107377,-0.136244,0.028867000000000004,29.31726907630522,3,2.00803212851406
Full IQN,42,2023,VolSM_roll20,VolSM_roll20,19,20,249,-0.7952,-1.2259,0.43069999999999997,-0.107377,-0.159337,0.051960000000000006,34.13654618473896,-1,6.425702811244982
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,0,20,249,-0.7952,-1.9649,1.1697000000000002,-0.107377,-0.283771,0.176394,28.11244979919679,15,-7.630522088353409
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,1,20,249,-0.7952,-0.486,-0.30920000000000003,-0.107377,-0.067128,-0.04024900000000001,29.31726907630522,-1,1.204819277108438
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,2,20,249,-0.7952,-0.8241,0.028900000000000037,-0.107377,-0.10911,0.0017329999999999984,30.522088353413658,-1,-0.40160642570280913
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,3,20,249,-0.7952,-0.6833,-0.1119,-0.107377,-0.101491,-0.005886000000000002,35.34136546184739,9,-10.8433734939759
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,4,20,249,-0.7952,-0.0569,-0.7383000000000001,-0.107377,-0.008351,-0.099026,30.923694779116467,-2,-6.425702811244978
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,5,20,249,-0.7952,-0.9699,0.17469999999999997,-0.107377,-0.139851,0.032474,31.32530120481928,-1,-7.630522088353409
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,6,20,249,-0.7952,-1.7245,0.9292999999999999,-0.107377,-0.238021,0.130644,27.710843373493976,12,1.204819277108438
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,7,20,249,-0.7952,-0.0173,-0.7779,-0.107377,-0.002567,-0.10481,27.309236947791167,0,-12.449799196787147
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,8,20,249,-0.7952,-1.0331,0.2378999999999999,-0.107377,-0.155091,0.047714000000000006,28.11244979919679,-11,-9.236947791164656
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,9,20,249,-0.7952,-1.7985,1.0032999999999999,-0.107377,-0.270798,0.16342099999999998,37.34939759036144,8,-6.425702811244978
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,10,20,249,-0.7952,-0.9529,0.15769999999999995,-0.107377,-0.134611,0.027234000000000008,34.93975903614458,10,-6.024096385542165
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,11,20,249,-0.7952,-0.8215,0.02629999999999999,-0.107377,-0.123751,0.016374,25.301204819277107,-6,-10.44176706827309
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,12,20,249,-0.7952,-0.8856,0.09040000000000004,-0.107377,-0.126391,0.019014000000000003,30.120481927710845,5,-5.622489959839353
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,13,20,249,-0.7952,-0.2652,-0.53,-0.107377,-0.038707,-0.06867000000000001,31.72690763052209,7,-7.2289156626506
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,14,20,249,-0.7952,0.0803,-0.8755000000000001,-0.107377,0.011653,-0.11903,35.34136546184739,6,-9.236947791164656
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,15,20,249,-0.7952,-0.1149,-0.6803,-0.107377,-0.016677,-0.0907,24.096385542168676,-7,-6.425702811244978
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,16,20,249,-0.7952,0.0312,-0.8264,-0.107377,0.004556,-0.111933,26.907630522088354,1,-5.622489959839353
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,17,20,249,-0.7952,-0.0858,-0.7094,-0.107377,-0.012768,-0.094609,25.301204819277107,2,-9.638554216867465
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,18,20,249,-0.7952,-1.3151,0.5198999999999999,-0.107377,-0.192295,0.084918,30.522088353413658,-7,-8.032128514056222
Full IQN,42,2023,RegimeEGScore,RegimeEGScore,19,20,249,-0.7952,-1.0448,0.24959999999999993,-0.107377,-0.152161,0.04478399999999999,27.309236947791167,-9,-5.622489959839353
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,0,20,249,-0.7952,-0.872,0.07679999999999998,-0.107377,-0.112349,0.004972000000000004,18.473895582329316,-1,-0.8032128514056183
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,1,20,249,-0.7952,-0.5584,-0.2368,-0.107377,-0.071751,-0.035626000000000005,16.46586345381526,2,-0.8032128514056183
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,2,20,249,-0.7952,-0.8881,0.09289999999999998,-0.107377,-0.114112,0.006735000000000005,22.48995983935743,-3,0.0
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,3,20,249,-0.7952,-0.7755,-0.01970000000000005,-0.107377,-0.101605,-0.005771999999999999,20.080321285140563,-2,-0.8032128514056183
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,4,20,249,-0.7952,-0.5585,-0.23670000000000002,-0.107377,-0.074582,-0.032795000000000005,18.473895582329316,0,0.0
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,5,20,249,-0.7952,-0.9249,0.12970000000000004,-0.107377,-0.122644,0.015267000000000003,16.867469879518072,-15,2.8112449799196817
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,6,20,249,-0.7952,-0.7202,-0.07500000000000007,-0.107377,-0.099075,-0.008302000000000004,12.048192771084338,-1,-1.60642570281124
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,7,20,249,-0.7952,-0.898,0.1028,-0.107377,-0.116122,0.008745000000000003,13.654618473895583,-11,3.2128514056224944
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,8,20,249,-0.7952,-0.8303,0.03510000000000002,-0.107377,-0.105235,-0.002142000000000005,20.080321285140563,-6,2.4096385542168726
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,9,20,249,-0.7952,-0.7814,-0.013800000000000034,-0.107377,-0.099528,-0.007848999999999995,21.686746987951807,-5,1.6064257028112507
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,10,20,249,-0.7952,-1.3679,0.5726999999999999,-0.107377,-0.17908,0.07170299999999999,14.859437751004014,-11,1.6064257028112507
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,11,20,249,-0.7952,-0.2239,-0.5713,-0.107377,-0.028767,-0.07861,20.080321285140563,-6,0.0
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,12,20,249,-0.7952,-0.924,0.12880000000000003,-0.107377,-0.120736,0.013358999999999996,16.06425702811245,-5,3.6144578313253035
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,13,20,249,-0.7952,-1.0859,0.29070000000000007,-0.107377,-0.14266,0.03528300000000001,20.883534136546185,-3,-2.0080321285140528
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,14,20,249,-0.7952,-1.1607,0.36550000000000005,-0.107377,-0.154145,0.046768000000000004,17.269076305220885,4,1.6064257028112507
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,15,20,249,-0.7952,-0.9552,0.16000000000000003,-0.107377,-0.121435,0.014058000000000001,15.261044176706829,0,1.6064257028112507
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,16,20,249,-0.7952,-0.5449,-0.25029999999999997,-0.107377,-0.067247,-0.04013,15.66265060240964,-17,6.827309236947791
Full IQN,42,2023,RegimeHLScore,RegimeHLScore,17,20,249,-0.7952,-0.8562,0.06099999999999994,-0.107377,-0.109313,0.0019359999999999933,12.048192771084338,2,3.2128514056224944
